Trait	nSNP	overall_p	mscomp	ratio_coveredSNP
K11_OTHINT_FinnGen_FinnGenR5_1	222	0.0297722507867953	PC36 (1e-01)	0.0402246783837652
K11_OTHPERITON_FinnGen_FinnGenR5_1	222	0.819530688567029	PC30 (4e-01)	0.0402246783837652
K11_OVERJET_FinnGen_FinnGenR5_1	222	0.0520884093702886	PC21 (2e-03)	0.0402246783837652
K11_PANCOTH_FinnGen_FinnGenR5_1	222	0.683676714602051	PC33 (3e-02)	0.0402246783837652
K11_PARALIL_FinnGen_FinnGenR5_1	222	0.702741386546288	PC8 (3e-02)	0.0402246783837652
K11_PERIODON_ACUTE_FinnGen_FinnGenR5_1	222	0.945032499405969	PC23 (8e-02)	0.0402246783837652
K11_PERIODON_CHRON_FinnGen_FinnGenR5_1	222	0.901649027350209	PC33 (4e-03)	0.0402246783837652
K11_PERITON_FinnGen_FinnGenR5_1	222	0.804405942526569	PC31 (2e-01)	0.0402246783837652
K11_PERITONITIS_FinnGen_FinnGenR5_1	222	0.924275979231499	PC31 (4e-02)	0.0402246783837652
K11_POSTOPDIS_FinnGen_FinnGenR5_1	222	0.340329997485905	PC9 (4e-02)	0.0402246783837652
K11_PSC_COLITIS_FinnGen_FinnGenR5_1	222	0.804500228746116	PC27 (3e-01)	0.0402246783837652
K11_PSC_COLITIS_STRICT_FinnGen_FinnGenR5_1	222	0.552720370065063	PC27 (8e-02)	0.0402246783837652
K11_PULC_FinnGen_FinnGenR5_1	222	0.778413909200906	PC30 (1e-01)	0.0402246783837652
K11_PULP_PERIAPICAL_FinnGen_FinnGenR5_1	222	0.155011699210242	PC36 (3e-03)	0.0402246783837652
K11_REFLUX_FinnGen_FinnGenR5_1	222	0.00493853930799419	PC36 (1e-02)	0.0402246783837652
K11_REIMB_202_FinnGen_FinnGenR5_1	222	0.394272125319421	PC10 (4e-02)	0.0402246783837652
K11_RETROG_MAXILLAE_FinnGen_FinnGenR5_1	222	0.0812208056805367	PC28 (3e-02)	0.0402246783837652
K11_SALIVARY_FinnGen_FinnGenR5_1	222	0.0698415250041372	PC36 (1e-02)	0.0402246783837652
K11_STOMATITIS_FinnGen_FinnGenR5_1	222	0.932408212740521	PC18 (4e-02)	0.0402246783837652
K11_STRICTURE_FinnGen_FinnGenR5_1	222	0.0599736157597599	PC8 (3e-02)	0.0402246783837652
K11_TEETH_HARD_FinnGen_FinnGenR5_1	222	0.583769654637382	PC39 (1e-01)	0.0402246783837652
K11_TONGUE_FinnGen_FinnGenR5_1	222	0.879527796729305	PC16 (2e-01)	0.0402246783837652
K11_TOOTH_DEV_FinnGen_FinnGenR5_1	222	0.988199993712222	PC21 (4e-02)	0.0402246783837652
K11_TOXLIV_FinnGen_FinnGenR5_1	222	0.155997703706137	PC8 (3e-02)	0.0402246783837652
K11_UC_NOCD_FinnGen_FinnGenR5_1	222	0.114867713405512	PC20 (1e-03)	0.0402246783837652
K11_UC_STRICT_FinnGen_FinnGenR5_1	222	0.218912135295717	PC11 (4e-03)	0.0402246783837652
K11_UC_STRICT_PSC_FinnGen_FinnGenR5_1	222	0.567832096382218	PC27 (3e-03)	0.0402246783837652
K11_UC_STRICT2_FinnGen_FinnGenR5_1	222	0.236318284189575	PC20 (5e-03)	0.0402246783837652
K11_ULCER_FinnGen_FinnGenR5_1	222	0.113395457032536	PC24 (2e-02)	0.0402246783837652
K11_UMBHER_FinnGen_FinnGenR5_1	222	0.923636037805638	PC12 (3e-02)	0.0402246783837652
K11_VASCINT_FinnGen_FinnGenR5_1	222	0.422998803727741	PC37 (2e-01)	0.0402246783837652
K11_VENTHER_FinnGen_FinnGenR5_1	222	0.14043253340308	PC21 (9e-03)	0.0402246783837652
K11_VOLVU_FinnGen_FinnGenR5_1	222	0.706489287762328	PC23 (1e-02)	0.0402246783837652
K6_Folkersen_33067605_1	5491	0.174708678596773	PC19 (2e-02)	0.994926617140786
KD_Buda_33692975_1	167	0.547261522030686	PC39 (1e-01)	0.0302591049103098
KD_Hoggart_33772158_1	3760	0.241946820066001	PC9 (4e-03)	0.681282841094401
KELA_DIAB_INSUL_EXMORE_FinnGen_FinnGenR5_1	222	0.000454801989790163	PC8 (6e-02)	0.0402246783837652
KELA_DIAB_INSUL_FinnGen_FinnGenR5_1	222	0.000717495078465043	PC8 (4e-02)	0.0402246783837652
KELOID_Sakaue_doi1011012020102320213652_1	3739	0.973112701234897	PC8 (2e-01)	0.677477803949991
KIM1_Folkersen_33067605_1	5491	0.486964899552032	PC32 (3e-03)	0.994926617140786
KNEE_ARTHROSIS_FinnGen_FinnGenR5_1	222	0.158922749071505	PC8 (1e-01)	0.0402246783837652
KRA_PSY_ALCOH_EXMORE_FinnGen_FinnGenR5_1	222	0.99903962744285	PC36 (2e-01)	0.0402246783837652
KRA_PSY_ALCOH_FinnGen_FinnGenR5_1	222	0.997956362600695	PC32 (4e-02)	0.0402246783837652
KRA_PSY_ANXIETY_EXMORE_FinnGen_FinnGenR5_1	222	0.494113865020682	PC21 (2e-02)	0.0402246783837652
KRA_PSY_ANXIETY_FinnGen_FinnGenR5_1	222	0.745047078982439	PC30 (3e-02)	0.0402246783837652
KRA_PSY_ANYMENTAL_FinnGen_FinnGenR5_1	222	0.660596715889405	PC21 (3e-01)	0.0402246783837652
KRA_PSY_ANYMENTAL_SUICID_PREG_NERV_FinnGen_FinnGenR5_1	222	0.655368305152016	PC17 (3e-01)	0.0402246783837652
KRA_PSY_AUTISM_EXMORE_FinnGen_FinnGenR5_1	222	0.417941666577894	PC31 (2e-02)	0.0402246783837652
KRA_PSY_AUTISM_FinnGen_FinnGenR5_1	222	0.258511875882108	PC12 (6e-02)	0.0402246783837652
KRA_PSY_BEHAV_EXMORE_FinnGen_FinnGenR5_1	222	0.503245132375452	PC8 (2e-02)	0.0402246783837652
KRA_PSY_BEHAV_FinnGen_FinnGenR5_1	222	0.116438809109607	PC31 (3e-02)	0.0402246783837652
KRA_PSY_CHILDEMOT_EXMORE_FinnGen_FinnGenR5_1	222	0.838318287864086	PC10 (8e-02)	0.0402246783837652
KRA_PSY_CHILDEMOT_FinnGen_FinnGenR5_1	222	0.802841196987358	PC33 (1e-01)	0.0402246783837652
KRA_PSY_CHILDSOC_EXMORE_FinnGen_FinnGenR5_1	222	0.267317283031529	PC36 (9e-02)	0.0402246783837652
KRA_PSY_CHILDSOC_FinnGen_FinnGenR5_1	222	0.633794656661755	PC36 (5e-02)	0.0402246783837652
KRA_PSY_CODUCTEMOT_EXMORE_FinnGen_FinnGenR5_1	222	0.125745732354742	PC36 (2e-01)	0.0402246783837652
KRA_PSY_CODUCTEMOT_FinnGen_FinnGenR5_1	222	0.288863442341782	PC9 (3e-01)	0.0402246783837652
KRA_PSY_DEMENTIA_EXMORE_FinnGen_FinnGenR5_1	222	0.510473339223234	PC20 (1e-04)	0.0402246783837652
KRA_PSY_DEMENTIA_FinnGen_FinnGenR5_1	222	0.609563534705025	PC20 (2e-04)	0.0402246783837652
KRA_PSY_DEVWIDE_EXMORE_FinnGen_FinnGenR5_1	222	0.464794976073707	PC31 (3e-02)	0.0402246783837652
KRA_PSY_DEVWIDE_FinnGen_FinnGenR5_1	222	0.352537095872791	PC12 (4e-02)	0.0402246783837652
KRA_PSY_EATING_EXMORE_FinnGen_FinnGenR5_1	222	0.669988787358822	PC11 (1e-01)	0.0402246783837652
KRA_PSY_EATING_FinnGen_FinnGenR5_1	222	0.767121500045798	PC28 (2e-01)	0.0402246783837652
KRA_PSY_HYPERKIN_EXMORE_FinnGen_FinnGenR5_1	222	0.231473700234091	PC27 (4e-02)	0.0402246783837652
KRA_PSY_HYPERKIN_FinnGen_FinnGenR5_1	222	0.131870942079025	PC31 (5e-02)	0.0402246783837652
KRA_PSY_MENTALRET_EXMORE_FinnGen_FinnGenR5_1	222	0.506790696607788	PC8 (2e-03)	0.0402246783837652
KRA_PSY_MENTALRET_FinnGen_FinnGenR5_1	222	0.350776415293931	PC8 (6e-03)	0.0402246783837652
KRA_PSY_MOOD_EXMORE_FinnGen_FinnGenR5_1	222	0.122202690529583	PC21 (2e-01)	0.0402246783837652
KRA_PSY_MOOD_FinnGen_FinnGenR5_1	222	0.0184737717744544	PC21 (3e-01)	0.0402246783837652
KRA_PSY_MOTOR_EXMORE_FinnGen_FinnGenR5_1	222	0.604903885697254	PC12 (1e-01)	0.0402246783837652
KRA_PSY_MOTOR_FinnGen_FinnGenR5_1	222	0.495468376928074	PC12 (8e-02)	0.0402246783837652
KRA_PSY_PERSON_EXMORE_FinnGen_FinnGenR5_1	222	0.900570596836001	PC39 (2e-01)	0.0402246783837652
KRA_PSY_PERSON_FinnGen_FinnGenR5_1	222	0.854416863205563	PC21 (9e-02)	0.0402246783837652
KRA_PSY_PUERPER_EXMORE_FinnGen_FinnGenR5_1	222	0.845719217139985	PC20 (1e-01)	0.0402246783837652
KRA_PSY_PUERPER_FinnGen_FinnGenR5_1	222	0.875687275578245	PC23 (3e-02)	0.0402246783837652
KRA_PSY_SCHIZODEL_EXMORE_FinnGen_FinnGenR5_1	222	0.181799845550152	PC34 (2e-02)	0.0402246783837652
KRA_PSY_SCHIZODEL_FinnGen_FinnGenR5_1	222	0.271274939119289	PC34 (6e-02)	0.0402246783837652
KRA_PSY_SLEEP_NONORG_EXMORE_FinnGen_FinnGenR5_1	222	0.351362998823974	PC28 (2e-02)	0.0402246783837652
KRA_PSY_SLEEP_NONORG_FinnGen_FinnGenR5_1	222	0.672202696081091	PC35 (4e-02)	0.0402246783837652
KRA_PSY_SPEELING_EXMORE_FinnGen_FinnGenR5_1	222	0.930559710837229	PC27 (5e-02)	0.0402246783837652
KRA_PSY_SPEELING_FinnGen_FinnGenR5_1	222	0.90667093635448	PC27 (5e-02)	0.0402246783837652
KRA_PSY_SUBSTANCE_EXMORE_FinnGen_FinnGenR5_1	222	0.867340938001546	PC19 (2e-01)	0.0402246783837652
KRA_PSY_SUBSTANCE_FinnGen_FinnGenR5_1	222	0.712822417056916	PC37 (4e-02)	0.0402246783837652
KRA_PSY_TIC_EXMORE_FinnGen_FinnGenR5_1	222	0.130944684449062	PC32 (2e-02)	0.0402246783837652
KRA_PSY_TIC_FinnGen_FinnGenR5_1	222	0.167324492957986	PC32 (1e-02)	0.0402246783837652
L12_ABSCESS_CUT_FinnGen_FinnGenR5_1	222	0.0709465616562683	PC38 (1e-01)	0.0402246783837652
L12_ACNE_FinnGen_FinnGenR5_1	222	0.0367072043288344	PC19 (7e-03)	0.0402246783837652
L12_ACNE_NAS_FinnGen_FinnGenR5_1	222	0.089887198579572	PC19 (1e-02)	0.0402246783837652
L12_ACNE_VULGARIS_FinnGen_FinnGenR5_1	222	0.111555768856293	PC19 (1e-01)	0.0402246783837652
L12_ACTINKERA_FinnGen_FinnGenR5_1	222	0.814191702084891	PC2 (7e-03)	0.0402246783837652
L12_ALLERGICCONTACT_FinnGen_FinnGenR5_1	222	0.840691983670451	PC30 (1e-01)	0.0402246783837652
L12_ALOPECANDRO_FinnGen_FinnGenR5_1	222	0.554921337863213	PC8 (2e-01)	0.0402246783837652
L12_ALOPECAREATA_FinnGen_FinnGenR5_1	222	0.579564858741839	PC23 (2e-02)	0.0402246783837652
L12_ATOPIC_FinnGen_FinnGenR5_1	222	0.00769437585258978	PC20 (1e-01)	0.0402246783837652
L12_ATROPHICSKIN_FinnGen_FinnGenR5_1	222	0.260708097279083	PC6 (3e-02)	0.0402246783837652
L12_BULLOTH_FinnGen_FinnGenR5_1	222	0.0493406787115971	PC39 (2e-01)	0.0402246783837652
L12_BULLOUS_FinnGen_FinnGenR5_1	222	0.0110319233108161	PC38 (6e-02)	0.0402246783837652
L12_CELLULITIS_FinnGen_FinnGenR5_1	222	0.851043666330988	PC27 (3e-01)	0.0402246783837652
L12_CHRONICULCEROFSKIN_FinnGen_FinnGenR5_1	222	0.136271739896486	PC31 (9e-02)	0.0402246783837652
L12_CORNSANDCALLOS_FinnGen_FinnGenR5_1	222	0.183347875481145	PC27 (7e-02)	0.0402246783837652
L12_CUTLAXSEN_FinnGen_FinnGenR5_1	222	0.301962019441928	PC30 (5e-03)	0.0402246783837652
L12_DECUBITANSULCERANDPRESSURE_FinnGen_FinnGenR5_1	222	0.213055646408468	PC36 (5e-03)	0.0402246783837652
L12_DERM_NAS_FinnGen_FinnGenR5_1	222	0.00103244289542364	PC32 (3e-02)	0.0402246783837652
L12_DERM_NUMMULAR_FinnGen_FinnGenR5_1	222	0.874058614558756	PC40 (2e-01)	0.0402246783837652
L12_DERMATHERP_FinnGen_FinnGenR5_1	222	0.357340745742536	PC39 (2e-01)	0.0402246783837652
L12_DERMATITISECZEMA_FinnGen_FinnGenR5_1	222	0.000770311848503245	PC34 (1e-01)	0.0402246783837652
L12_DERMATITISNAS_FinnGen_FinnGenR5_1	222	0.0103687538117113	PC32 (2e-01)	0.0402246783837652
L12_DISORDSKINAPPENDIX_FinnGen_FinnGenR5_1	222	0.348131170804736	PC24 (2e-01)	0.0402246783837652
L12_DYSHIDROSIS_FinnGen_FinnGenR5_1	222	0.391527301841881	PC15 (2e-02)	0.0402246783837652
L12_EPIDERMALTHICKOTH_FinnGen_FinnGenR5_1	222	0.118030057581674	PC17 (1e-01)	0.0402246783837652
L12_EPIDERMTHICKNAS_FinnGen_FinnGenR5_1	222	0.0731976618922978	PC36 (1e-01)	0.0402246783837652
L12_ERYT_INTERTRIG_FinnGen_FinnGenR5_1	222	0.156355925859081	PC27 (2e-02)	0.0402246783837652
L12_ERYTH_NAS_FinnGen_FinnGenR5_1	222	0.627775305729402	PC29 (2e-01)	0.0402246783837652
L12_ERYTHEMAMULTIF_FinnGen_FinnGenR5_1	222	0.219192452693504	PC23 (8e-03)	0.0402246783837652
L12_ERYTHEMANODOSUM_FinnGen_FinnGenR5_1	222	0.708920509377506	PC10 (1e-01)	0.0402246783837652
L12_ERYTHEMATOUSOTH_FinnGen_FinnGenR5_1	222	0.826288966501765	PC21 (2e-01)	0.0402246783837652
L12_ERYTHRO_KELA_FinnGen_FinnGenR5_1	222	0.849224196838897	PC39 (2e-01)	0.0402246783837652
L12_EXFOLIATIVE_FinnGen_FinnGenR5_1	222	0.247736862127709	PC38 (9e-02)	0.0402246783837652
L12_FACTITIALDERMAT_FinnGen_FinnGenR5_1	222	0.567896520884764	PC36 (1e-02)	0.0402246783837652
L12_FOLICULAROTH_FinnGen_FinnGenR5_1	222	0.347866713283616	PC38 (4e-02)	0.0402246783837652
L12_FOLLICULARCYST_FinnGen_FinnGenR5_1	222	0.385364047970178	PC16 (2e-01)	0.0402246783837652
L12_FOLLICULARNAS_FinnGen_FinnGenR5_1	222	0.0655965886386296	PC35 (3e-03)	0.0402246783837652
L12_FOODDERMAT_FinnGen_FinnGenR5_1	222	0.701018266545167	PC27 (9e-02)	0.0402246783837652
L12_GRANUANNU_FinnGen_FinnGenR5_1	222	0.965716435019895	PC30 (2e-02)	0.0402246783837652
L12_GRANULOMATOUSSKIN_FinnGen_FinnGenR5_1	222	0.986271237573351	PC30 (4e-02)	0.0402246783837652
L12_HAIRLOSSNONSCAR_FinnGen_FinnGenR5_1	222	0.937365283327219	PC16 (1e-01)	0.0402246783837652
L12_HAIRLOSSSCAR_FinnGen_FinnGenR5_1	222	0.316705179635712	PC30 (1e-01)	0.0402246783837652
L12_HIDRADENITISSUP_FinnGen_FinnGenR5_1	222	0.667738975625397	PC27 (4e-02)	0.0402246783837652
L12_HIRSUTISM_FinnGen_FinnGenR5_1	222	0.0827155971140473	PC39 (1e-01)	0.0402246783837652
L12_HYPERTRICHOSIS_FinnGen_FinnGenR5_1	222	0.0231429469281306	PC18 (9e-02)	0.0402246783837652
L12_HYPERTROPHICSKIN_FinnGen_FinnGenR5_1	222	0.268010335449757	PC8 (2e-01)	0.0402246783837652
L12_HYPETROPHICSCAR_FinnGen_FinnGenR5_1	222	0.377457038286496	PC8 (4e-01)	0.0402246783837652
L12_IMPETIGO_FinnGen_FinnGenR5_1	222	0.242522366898024	PC30 (1e-02)	0.0402246783837652
L12_INFECT_DERM_FinnGen_FinnGenR5_1	222	0.673123170780609	PC31 (2e-01)	0.0402246783837652
L12_INFECT_SKIN_FinnGen_FinnGenR5_1	222	0.7078975603373	PC8 (1e-01)	0.0402246783837652
L12_INFECT_SKIN_NAS_FinnGen_FinnGenR5_1	222	0.128443454687689	PC18 (4e-03)	0.0402246783837652
L12_INFECT_SKIN_OTHER_FinnGen_FinnGenR5_1	222	0.27553873568529	PC18 (5e-03)	0.0402246783837652
L12_INTERNALSUBSTANCEDERM_FinnGen_FinnGenR5_1	222	0.243911105778093	PC31 (2e-02)	0.0402246783837652
L12_LICHENPLANUS_FinnGen_FinnGenR5_1	222	0.198254208331714	PC39 (1e-01)	0.0402246783837652
L12_LICHENSCLERATROPH_FinnGen_FinnGenR5_1	222	0.0733589855611737	PC40 (3e-03)	0.0402246783837652
L12_LICHENSIMPLEX_FinnGen_FinnGenR5_1	222	0.0776783418003777	PC17 (1e-01)	0.0402246783837652
L12_LICHSIMPANDPRURIGO_FinnGen_FinnGenR5_1	222	0.225241804507968	PC17 (3e-01)	0.0402246783837652
L12_LOCALDCONNECTISSUEOTH_FinnGen_FinnGenR5_1	222	0.549767139189919	PC28 (1e-01)	0.0402246783837652
L12_LOCALSCLERODERMA_FinnGen_FinnGenR5_1	222	0.172632412634261	PC28 (3e-02)	0.0402246783837652
L12_LUPUS_FinnGen_FinnGenR5_1	222	0.233320701935721	PC35 (6e-03)	0.0402246783837652
L12_LYMPHADENITIS_FinnGen_FinnGenR5_1	222	0.0194160549999543	PC21 (1e-02)	0.0402246783837652
L12_NAIL_DYSTROPHY_FinnGen_FinnGenR5_1	222	0.507795396840604	PC37 (9e-02)	0.0402246783837652
L12_NAIL_INGROW_FinnGen_FinnGenR5_1	222	0.626532149738516	PC36 (2e-01)	0.0402246783837652
L12_NAILDIS_FinnGen_FinnGenR5_1	222	0.826971621549232	PC36 (2e-02)	0.0402246783837652
L12_NAILNAS_FinnGen_FinnGenR5_1	222	0.0774686040445067	PC32 (9e-03)	0.0402246783837652
L12_NECROLIPOIDIC_FinnGen_FinnGenR5_1	222	0.337745862304907	PC38 (4e-02)	0.0402246783837652
L12_NONIONRADISKIN_FinnGen_FinnGenR5_1	222	0.692014695650397	PC2 (3e-03)	0.0402246783837652
L12_NONIONRADISKINNAS_FinnGen_FinnGenR5_1	222	0.0226686648920367	PC37 (5e-06)	0.0402246783837652
L12_OTHACUSKINSUN_FinnGen_FinnGenR5_1	222	0.00182691969446436	PC38 (7e-02)	0.0402246783837652
L12_OTHACUSKINSUNNAS_FinnGen_FinnGenR5_1	222	0.00510624014034333	PC23 (4e-02)	0.0402246783837652
L12_OTHERBULL_FinnGen_FinnGenR5_1	222	0.237857878413789	PC37 (2e-01)	0.0402246783837652
L12_OTHERCONTACT_FinnGen_FinnGenR5_1	222	0.0162356681420674	PC30 (6e-04)	0.0402246783837652
L12_OTHERDISSKINANDSUBCUTIS_FinnGen_FinnGenR5_1	222	0.746775411897122	PC8 (2e-02)	0.0402246783837652
L12_OTHERMELANIN_FinnGen_FinnGenR5_1	222	0.0947476002288776	PC27 (5e-02)	0.0402246783837652
L12_OTHERSKINSUBCUTIS_FinnGen_FinnGenR5_1	222	0.782217700313685	PC9 (9e-02)	0.0402246783837652
L12_OTHPIGMENTATION_FinnGen_FinnGenR5_1	222	0.834670534916664	PC37 (4e-02)	0.0402246783837652
L12_PAPULOSQUAMOUS_FinnGen_FinnGenR5_1	222	0.147233237534141	PC8 (2e-02)	0.0402246783837652
L12_PAPULOSQUAOTH_FinnGen_FinnGenR5_1	222	0.541881567823608	PC20 (1e-01)	0.0402246783837652
L12_PARAPSORI_FinnGen_FinnGenR5_1	222	0.181481281398009	PC39 (2e-02)	0.0402246783837652
L12_PEMPHIGOID_BULL_FinnGen_FinnGenR5_1	222	0.357089324493487	PC38 (5e-02)	0.0402246783837652
L12_PEMPHIGOID_FinnGen_FinnGenR5_1	222	0.0592858234073601	PC38 (2e-02)	0.0402246783837652
L12_PERIORALDERM_FinnGen_FinnGenR5_1	222	0.753140963807366	PC36 (8e-02)	0.0402246783837652
L12_PIGMENTNAS_FinnGen_FinnGenR5_1	222	0.461481535214174	PC39 (5e-02)	0.0402246783837652
L12_PIGPURPDERM_FinnGen_FinnGenR5_1	222	0.345876486216764	PC38 (1e-01)	0.0402246783837652
L12_PILONIDALCYST_FinnGen_FinnGenR5_1	222	0.347379073709035	PC36 (3e-01)	0.0402246783837652
L12_PITYROCHEA_FinnGen_FinnGenR5_1	222	0.563943237579962	PC28 (4e-02)	0.0402246783837652
L12_POLYMORPHLIGHTERUPT_FinnGen_FinnGenR5_1	222	0.555318826547013	PC34 (1e-01)	0.0402246783837652
L12_PRURIGONAS_FinnGen_FinnGenR5_1	222	0.767409674509153	PC12 (7e-02)	0.0402246783837652
L12_PRURIGONOD_FinnGen_FinnGenR5_1	222	0.594433709387807	PC27 (2e-01)	0.0402246783837652
L12_PRURITUS_FinnGen_FinnGenR5_1	222	0.332815166973073	PC8 (2e-01)	0.0402246783837652
L12_PSORI_ARTHRO_FinnGen_FinnGenR5_1	222	0.0555805669511964	PC11 (3e-04)	0.0402246783837652
L12_PSORI_GUTTATE_FinnGen_FinnGenR5_1	222	0.2352008125149	PC29 (1e-01)	0.0402246783837652
L12_PSORI_NAS_FinnGen_FinnGenR5_1	222	0.100042490848475	PC2 (7e-02)	0.0402246783837652
L12_PSORI_PUSTUPALM_FinnGen_FinnGenR5_1	222	0.366589039354941	PC39 (7e-03)	0.0402246783837652
L12_PSORI_VULG_FinnGen_FinnGenR5_1	222	0.747797325792817	PC18 (2e-01)	0.0402246783837652
L12_PSORIASIS_FinnGen_FinnGenR5_1	222	0.174223690487857	PC8 (3e-02)	0.0402246783837652
L12_PYODERMA_FinnGen_FinnGenR5_1	222	0.596767986524915	PC6 (4e-01)	0.0402246783837652
L12_PYOGENGRANUL_FinnGen_FinnGenR5_1	222	0.966583783933037	PC30 (3e-02)	0.0402246783837652
L12_RADIATIONRELATEDSKIN_FinnGen_FinnGenR5_1	222	0.534604171149018	PC2 (6e-04)	0.0402246783837652
L12_ROSACEA_FinnGen_FinnGenR5_1	222	0.993287359895859	PC34 (4e-02)	0.0402246783837652
L12_ROSACEANAS_FinnGen_FinnGenR5_1	222	0.99188853671456	PC30 (6e-02)	0.0402246783837652
L12_SCARCONDITIONS_FinnGen_FinnGenR5_1	222	0.362712143162181	PC30 (4e-02)	0.0402246783837652
L12_SEBORRHOEIC_FinnGen_FinnGenR5_1	222	0.137109314884999	PC14 (1e-02)	0.0402246783837652
L12_SEBORRKERAT_FinnGen_FinnGenR5_1	222	0.61982714296437	PC21 (8e-03)	0.0402246783837652
L12_SKIN_FinnGen_FinnGenR5_1	222	0.162144135121247	PC8 (5e-02)	0.0402246783837652
L12_SKINSUBCUTISNAS_FinnGen_FinnGenR5_1	222	0.669585481894808	PC35 (9e-03)	0.0402246783837652
L12_STRIAEATROPHICAE_FinnGen_FinnGenR5_1	222	0.362687644422379	PC23 (8e-02)	0.0402246783837652
L12_ULCERLOWLIMB_FinnGen_FinnGenR5_1	222	0.0532613591042391	PC27 (3e-02)	0.0402246783837652
L12_URTICA_ALLERG_FinnGen_FinnGenR5_1	222	0.800708558577267	PC27 (1e-01)	0.0402246783837652
L12_URTICA_COLDHEAT_FinnGen_FinnGenR5_1	222	0.0689665092403715	PC8 (2e-02)	0.0402246783837652
L12_URTICA_DERTMATOG_FinnGen_FinnGenR5_1	222	0.725084381437897	PC27 (9e-02)	0.0402246783837652
L12_URTICA_IDIOPAT_FinnGen_FinnGenR5_1	222	0.86752918328642	PC27 (2e-02)	0.0402246783837652
L12_URTICA_NAS_FinnGen_FinnGenR5_1	222	0.242186719680461	PC27 (5e-03)	0.0402246783837652
L12_URTICARIA_FinnGen_FinnGenR5_1	222	0.108641953971346	PC27 (5e-04)	0.0402246783837652
L12_URTICARIAERYTHEMA_FinnGen_FinnGenR5_1	222	0.130667471730532	PC27 (4e-04)	0.0402246783837652
L12_VASCULITISNAS_FinnGen_FinnGenR5_1	222	0.473181407495331	PC39 (7e-02)	0.0402246783837652
L12_VASCULITISSKIN_FinnGen_FinnGenR5_1	222	0.266012198892698	PC39 (5e-02)	0.0402246783837652
L12_VITILIGO_FinnGen_FinnGenR5_1	222	0.341043659498434	PC34 (9e-02)	0.0402246783837652
L12_XEROSCUT_FinnGen_FinnGenR5_1	222	0.849971671117267	PC6 (2e-01)	0.0402246783837652
LADA_Cousminer_30254083_1	3557	0.000194660666343769	PC40 (9e-08)	0.644500815365102
LB19C_Ferreira_20045101_1	1604	0.508929802165314	PC2 (8e-02)	0.290632360934952
LDLC_Sakaue_doi1011012020102320213652_1	3741	1.60422266294434e-293	PC36 (5e-16)	0.677840188439935
LDLD_SinnottArmstrong_33462484_1	5139	0	PC34 (8e-178)	0.931146946910672
LEP_Folkersen_33067605_1	5491	0.108878675043399	PC38 (1e-02)	0.994926617140786
LEUC_Astle_27863252_1	5514	3.9730634889789e-142	PC19 (9e-49)	0.99909403877514
LEUC_Chen_32888493_1	5498	3.98126826894252e-64	PC26 (8e-24)	0.99619496285559
LEUC_Chen_32888493_2	5519	0	PC19 (7e-167)	1
LEUC_Chen_32888493_3	4484	0.0740435740561669	PC18 (9e-02)	0.812466026454068
LEUC_Chen_32888493_4	5488	0.00723385447915575	PC16 (1e-02)	0.994383040405871
LEUC_Chen_32888493_5	5388	0	PC19 (5e-169)	0.976263815908679
LEUC_Chen_32888493_6	5519	4.49681261687936e-22	PC3 (7e-02)	1
LEUC_Ferreira_19853236_1	1265	0.129035821791768	PC1 (2e-03)	0.229208189889473
LEUC_Kanai_29403010_1	3370	1.46769704536829e-25	PC19 (2e-13)	0.610617865555354
LEUC_Sakaue_doi1011012020102320213652_1	3751	1.1004611596779e-30	PC18 (7e-02)	0.679652110889654
LEUC_Vuckovic_32888494_1	5519	0	PC19 (1e-143)	1
LIF_Hoglund_31727947_1	5038	0.544452817628328	PC24 (3e-03)	0.912846530168509
LIFR_Hoglund_31727947_1	5413	0.65088924090654	PC38 (4e-02)	0.980793622032977
LOCALIZED_SKIN_ERUPT_DRUGS_MEDICAM_FinnGen_FinnGenR5_1	222	0.0101543315240125	PC27 (8e-02)	0.0402246783837652
LOX1_Folkersen_33067605_1	5491	1.86812152167471e-05	PC19 (3e-04)	0.994926617140786
LPA_SinnottArmstrong_33462484_1	5139	3.83581383047934e-59	PC34 (2e-11)	0.931146946910672
LUNCAN_Sakaue_doi1011012020102320213652_1	3739	0.572013669018621	PC35 (2e-01)	0.677477803949991
LUNG_TRANSPLANTATION_FinnGen_FinnGenR5_1	222	0.622311719896612	PC8 (6e-03)	0.0402246783837652
LYMC_Astle_27863252_1	5514	1.52790858145324e-137	PC19 (1e-54)	0.99909403877514
LYMC_Chen_32888493_1	5492	0.0626085153120533	PC4 (2e-02)	0.995107809385758
LYMC_Chen_32888493_2	5519	0	PC19 (1e-185)	1
LYMC_Chen_32888493_3	4462	0.354930754625009	PC24 (5e-03)	0.808479797064686
LYMC_Chen_32888493_4	5485	0.0721073453947448	PC14 (3e-02)	0.993839463670955
LYMC_Chen_32888493_5	5519	0	PC19 (3e-192)	1
LYMC_Chen_32888493_6	5518	7.39245965106163e-06	PC4 (6e-03)	0.999818807755028
LYMC_Ferreira_19853236_1	1265	0.0244022711185441	PC1 (2e-05)	0.229208189889473
LYMC_Kanai_29403010_1	3370	1.50137882205896e-09	PC19 (8e-06)	0.610617865555354
LYMC_Sakaue_doi1011012020102320213652_1	3751	2.95840797255161e-12	PC18 (1e-02)	0.679652110889654
LYMC_Vuckovic_32888494_1	5519	0	PC19 (7e-163)	1
