Trait	nSNP	overall_p	mscomp	ratio_coveredSNP
M13_ARTHTROSIS_COX_FinnGen_FinnGenR7_1	5517	0.0228729055737296	PC12 (4e-02)	0.999637615510056
M13_ARTHTROSIS_COX_PRIM_HIPSURG_FinnGen_FinnGenR5_1	222	0.0884038736942687	PC29 (2e-02)	0.0402246783837652
M13_ARTHTROSIS_COX_PRIM_HIPSURG_FinnGen_FinnGenR7_1	5517	0.0288862450327652	PC10 (3e-03)	0.999637615510056
M13_ARTHTROSIS_COX_PRIM_ICD10_FinnGen_FinnGenR5_1	222	0.0360125827620493	PC29 (8e-03)	0.0402246783837652
M13_ARTHTROSIS_COX_PRIM_ICD10_FinnGen_FinnGenR7_1	5517	0.0125162171858539	PC16 (4e-02)	0.999637615510056
M13_ATLOAXSUBLUX_FinnGen_FinnGenR5_1	222	0.495450944699333	PC29 (4e-02)	0.0402246783837652
M13_ATLOAXSUBLUX_FinnGen_FinnGenR7_1	5517	0.899984186543183	PC21 (5e-02)	0.999637615510056
M13_BAKERCYST_FinnGen_FinnGenR5_1	222	0.44048952876535	PC30 (1e-01)	0.0402246783837652
M13_BAKERCYST_FinnGen_FinnGenR7_1	5517	0.488575326511731	PC12 (9e-04)	0.999637615510056
M13_BICIPITALTEND_FinnGen_FinnGenR5_1	222	0.142893227097957	PC19 (2e-02)	0.0402246783837652
M13_BICIPITALTEND_FinnGen_FinnGenR7_1	5517	0.659075582639722	PC28 (5e-02)	0.999637615510056
M13_BIOMECHLESIO_FinnGen_FinnGenR5_1	222	0.642309321913423	PC30 (1e-01)	0.0402246783837652
M13_BIOMECHLESIO_FinnGen_FinnGenR7_1	5517	0.896622136243105	PC16 (5e-02)	0.999637615510056
M13_BONECONTINUITY_FinnGen_FinnGenR5_1	222	0.0813286713116115	PC38 (4e-02)	0.0402246783837652
M13_BONECONTINUITY_FinnGen_FinnGenR7_1	5517	0.944238554578469	PC17 (8e-02)	0.999637615510056
M13_BONEDENSOTH_FinnGen_FinnGenR5_1	222	0.415188426453158	PC29 (4e-02)	0.0402246783837652
M13_BONEDENSOTH_FinnGen_FinnGenR7_1	5517	0.501695297046403	PC23 (1e-02)	0.999637615510056
M13_BONEDISNAS_FinnGen_FinnGenR5_1	222	0.255247337188655	PC12 (2e-01)	0.0402246783837652
M13_BONEDISNAS_FinnGen_FinnGenR7_1	5517	0.330524869997438	PC27 (1e-02)	0.999637615510056
M13_BURSCYSTOTH_FinnGen_FinnGenR5_1	222	0.828684933064803	PC35 (9e-02)	0.0402246783837652
M13_BURSCYSTOTH_FinnGen_FinnGenR7_1	5517	0.114397646731289	PC3 (2e-02)	0.999637615510056
M13_BURSELBOWOTH_FinnGen_FinnGenR5_1	222	0.0424314774099227	PC36 (2e-02)	0.0402246783837652
M13_BURSELBOWOTH_FinnGen_FinnGenR7_1	5517	0.270077617342219	PC23 (3e-03)	0.999637615510056
M13_BURSITISHIPOTH_FinnGen_FinnGenR5_1	222	0.22899202491677	PC36 (1e-02)	0.0402246783837652
M13_BURSITISHIPOTH_FinnGen_FinnGenR7_1	5517	0.202060767863501	PC18 (1e-02)	0.999637615510056
M13_BURSITISKNEEOTH_FinnGen_FinnGenR5_1	222	0.219232524873365	PC10 (2e-03)	0.0402246783837652
M13_BURSITISKNEEOTH_FinnGen_FinnGenR7_1	5517	0.876030277856569	PC8 (1e-01)	0.999637615510056
M13_BURSITISOTH_FinnGen_FinnGenR5_1	222	0.422814974597691	PC33 (1e-01)	0.0402246783837652
M13_BURSITISOTH_FinnGen_FinnGenR7_1	5517	0.848791621930845	PC15 (2e-02)	0.999637615510056
M13_BURSOPATHY_FinnGen_FinnGenR5_1	222	0.433981310857783	PC33 (3e-02)	0.0402246783837652
M13_BURSOPATHY_FinnGen_FinnGenR7_1	5517	0.775495095813496	PC10 (1e-02)	0.999637615510056
M13_CALCANSPUR_FinnGen_FinnGenR5_1	222	0.389566520318314	PC17 (2e-02)	0.0402246783837652
M13_CALCANSPUR_FinnGen_FinnGenR7_1	5517	0.575544283152551	PC11 (4e-02)	0.999637615510056
M13_CALCIFICTEND_FinnGen_FinnGenR5_1	222	0.814180794082657	PC14 (3e-02)	0.0402246783837652
M13_CALCIFICTEND_FinnGen_FinnGenR7_1	5517	0.273018001963752	PC34 (2e-02)	0.999637615510056
M13_CALCTENDINITIS_FinnGen_FinnGenR5_1	222	0.0754683959779004	PC39 (3e-01)	0.0402246783837652
M13_CALCTENDINITIS_FinnGen_FinnGenR7_1	5517	0.897266852322756	PC2 (6e-02)	0.999637615510056
M13_CARTILAGE_FinnGen_FinnGenR5_1	222	0.803569124219036	PC27 (4e-03)	0.0402246783837652
M13_CARTILAGE_FinnGen_FinnGenR7_1	5517	0.0860068245854417	PC27 (5e-03)	0.999637615510056
M13_CERVICALGIA_FinnGen_FinnGenR5_1	222	0.585701174895197	PC16 (2e-01)	0.0402246783837652
M13_CERVICALGIA_FinnGen_FinnGenR7_1	5517	0.130693812159854	PC6 (5e-03)	0.999637615510056
M13_CERVICDISC_FinnGen_FinnGenR5_1	222	0.540669179107782	PC16 (1e-02)	0.0402246783837652
M13_CERVICDISC_FinnGen_FinnGenR7_1	5517	0.0242500903414072	PC34 (5e-04)	0.999637615510056
M13_CERVICOBRACHSDR_FinnGen_FinnGenR5_1	222	0.224009665317281	PC2 (1e-02)	0.0402246783837652
M13_CERVICOBRACHSDR_FinnGen_FinnGenR7_1	5517	0.000509213819208968	PC28 (3e-04)	0.999637615510056
M13_CERVICOCRANSDR_FinnGen_FinnGenR5_1	222	0.227638006083165	PC10 (2e-02)	0.0402246783837652
M13_CERVICOCRANSDR_FinnGen_FinnGenR7_1	5517	0.631671880545068	PC35 (2e-02)	0.999637615510056
M13_CHONDROMALACIA_FinnGen_FinnGenR5_1	222	0.0649217239552582	PC37 (6e-02)	0.0402246783837652
M13_CHONDROMALACIA_FinnGen_FinnGenR7_1	5517	0.43779208462489	PC8 (6e-02)	0.999637615510056
M13_CHRONDROPATHIES_FinnGen_FinnGenR5_1	222	0.0984117316946729	PC8 (4e-02)	0.0402246783837652
M13_CHRONDROPATHIES_FinnGen_FinnGenR7_1	5517	0.164034148246822	PC12 (2e-02)	0.999637615510056
M13_CHRONSYNOVITISHANDWRIST_FinnGen_FinnGenR5_1	222	0.803427719482791	PC12 (1e-02)	0.0402246783837652
M13_CHRONSYNOVITISHANDWRIST_FinnGen_FinnGenR7_1	5517	0.00734871612607725	PC32 (1e-02)	0.999637615510056
M13_CHURGSTRAUSS_FinnGen_FinnGenR7_1	5517	0.143808797686201	PC7 (1e-02)	0.999637615510056
M13_CLAWCLUBHANDFOOT_FinnGen_FinnGenR7_1	5517	0.37629782328906	PC28 (4e-02)	0.999637615510056
M13_CONNECTNAS_FinnGen_FinnGenR5_1	222	0.8783682199457	PC36 (7e-02)	0.0402246783837652
M13_CONNECTNAS_FinnGen_FinnGenR7_1	5517	0.208875674320882	PC20 (2e-02)	0.999637615510056
M13_CONTRACTUREJOINT_FinnGen_FinnGenR5_1	222	0.0445534757122521	PC8 (2e-03)	0.0402246783837652
M13_CONTRACTUREJOINT_FinnGen_FinnGenR7_1	5517	0.355032615129987	PC31 (3e-02)	0.999637615510056
M13_CRYSTALARTH_FinnGen_FinnGenR5_1	222	0.0400759859999649	PC38 (1e-01)	0.0402246783837652
M13_CRYSTALARTH_FinnGen_FinnGenR7_1	5517	0.151728784433877	PC15 (1e-02)	0.999637615510056
M13_DEFORMACQ_FinnGen_FinnGenR5_1	222	0.0035394504161989	PC39 (9e-02)	0.0402246783837652
M13_DEFORMACQ_FinnGen_FinnGenR7_1	5517	0.567455104920999	PC16 (2e-02)	0.999637615510056
M13_DEFORMDORSO_FinnGen_FinnGenR5_1	222	0.907925334347974	PC2 (1e-01)	0.0402246783837652
M13_DEFORMDORSO_FinnGen_FinnGenR7_1	5517	0.277962280799045	PC6 (1e-03)	0.999637615510056
M13_DEFORMDORSONAS_FinnGen_FinnGenR5_1	222	0.313147054822319	PC27 (4e-02)	0.0402246783837652
M13_DEFORMDORSONAS_FinnGen_FinnGenR7_1	5517	0.408922187775715	PC9 (2e-02)	0.999637615510056
M13_DEQUERVAIN_FinnGen_FinnGenR5_1	222	0.399972700600801	PC20 (1e-01)	0.0402246783837652
M13_DEQUERVAIN_FinnGen_FinnGenR7_1	5517	0.525144825781452	PC15 (3e-02)	0.999637615510056
M13_DERMATOMYOTH_FinnGen_FinnGenR7_1	5517	0.642941261366974	PC14 (5e-02)	0.999637615510056
M13_DERMATOPOLY_FinnGen_FinnGenR5_1	222	0.825696224958951	PC17 (2e-02)	0.0402246783837652
M13_DERMATOPOLY_FinnGen_FinnGenR7_1	5517	0.676046704622526	PC14 (4e-02)	0.999637615510056
M13_DERMATOPOLYNAS_FinnGen_FinnGenR7_1	5517	0.412983483442059	PC6 (8e-02)	0.999637615510056
M13_DIASTASIS_FinnGen_FinnGenR7_1	5517	0.549498128292647	PC34 (5e-02)	0.999637615510056
M13_DISCINFECTION_FinnGen_FinnGenR5_1	222	0.238370257779261	PC39 (7e-02)	0.0402246783837652
M13_DISCINFECTION_FinnGen_FinnGenR7_1	5517	0.674586524262333	PC25 (2e-02)	0.999637615510056
M13_DISCITIS_FinnGen_FinnGenR5_1	222	0.406941076017435	PC17 (4e-02)	0.0402246783837652
M13_DISCITIS_FinnGen_FinnGenR7_1	5517	0.707135135405986	PC28 (5e-02)	0.999637615510056
M13_DISSYNOTENDNAS_FinnGen_FinnGenR5_1	222	0.204427751695562	PC39 (6e-03)	0.0402246783837652
M13_DISSYNOTENDNAS_FinnGen_FinnGenR7_1	5517	0.707321093881695	PC40 (3e-02)	0.999637615510056
M13_DORSALGIA_FinnGen_FinnGenR5_1	222	0.00127797068279207	PC36 (6e-03)	0.0402246783837652
M13_DORSALGIA_FinnGen_FinnGenR7_1	5517	0.0346665493375821	PC12 (6e-03)	0.999637615510056
M13_DORSALGIANAS_FinnGen_FinnGenR5_1	222	0.133352864438752	PC36 (3e-02)	0.0402246783837652
M13_DORSALGIANAS_FinnGen_FinnGenR7_1	5517	0.00758103193504254	PC30 (2e-03)	0.999637615510056
M13_DORSOPATHY_FinnGen_FinnGenR5_1	222	0.00647109200694166	PC40 (1e-03)	0.0402246783837652
M13_DORSOPATHY_FinnGen_FinnGenR7_1	5517	0.000988625842441047	PC12 (9e-04)	0.999637615510056
M13_DORSOPATHYNAS_FinnGen_FinnGenR5_1	222	0.412561125010887	PC28 (5e-03)	0.0402246783837652
M13_DORSOPATHYNAS_FinnGen_FinnGenR7_1	5517	0.482803435376801	PC16 (7e-03)	0.999637615510056
M13_DORSOPATHYOTH_FinnGen_FinnGenR5_1	222	0.0520870918762093	PC40 (1e-02)	0.0402246783837652
M13_DORSOPATHYOTH_FinnGen_FinnGenR7_1	5517	0.0113849631617484	PC12 (5e-03)	0.999637615510056
M13_DUPUTRYEN_FinnGen_FinnGenR5_1	222	0.170582391421536	PC29 (1e-02)	0.0402246783837652
M13_DUPUTRYEN_FinnGen_FinnGenR7_1	5517	0.319936897044291	PC22 (4e-02)	0.999637615510056
M13_EARLY_LUMBAR_PROLAPSE_FinnGen_FinnGenR7_1	5517	0.727594409167382	PC13 (2e-02)	0.999637615510056
M13_ENTEROARTHR_FinnGen_FinnGenR5_1	222	0.748402824679609	PC12 (2e-01)	0.0402246783837652
M13_ENTEROARTHR_FinnGen_FinnGenR7_1	5517	0.422160321359361	PC35 (5e-02)	0.999637615510056
M13_ENTESOPATHYFOOT_FinnGen_FinnGenR5_1	222	0.3354220388254	PC38 (1e-02)	0.0402246783837652
M13_ENTESOPATHYFOOT_FinnGen_FinnGenR7_1	5517	0.136549594358848	PC18 (3e-02)	0.999637615510056
M13_ENTESOPATHYLOW_FinnGen_FinnGenR5_1	222	0.495719764618238	PC32 (6e-02)	0.0402246783837652
M13_ENTESOPATHYLOW_FinnGen_FinnGenR7_1	5517	0.75303550754088	PC5 (8e-02)	0.999637615510056
M13_ENTESOPATHYLOWNAS_FinnGen_FinnGenR5_1	222	0.790424326793102	PC8 (1e-01)	0.0402246783837652
M13_ENTESOPATHYLOWNAS_FinnGen_FinnGenR7_1	5517	0.55694689185219	PC16 (1e-02)	0.999637615510056
M13_ENTESOPATHYNAS_FinnGen_FinnGenR5_1	222	0.603279210566833	PC2 (2e-02)	0.0402246783837652
M13_ENTESOPATHYNAS_FinnGen_FinnGenR7_1	5517	0.484033844733114	PC18 (4e-02)	0.999637615510056
M13_ENTESOPATHYOTH_FinnGen_FinnGenR5_1	222	0.94650773651869	PC38 (2e-01)	0.0402246783837652
M13_ENTESOPATHYOTH_FinnGen_FinnGenR7_1	5517	0.246321912670595	PC7 (2e-02)	0.999637615510056
M13_FATPADHYPERTROPHY_FinnGen_FinnGenR5_1	222	0.329056584830032	PC30 (5e-02)	0.0402246783837652
M13_FATPADHYPERTROPHY_FinnGen_FinnGenR7_1	5517	0.480558026542829	PC17 (7e-04)	0.999637615510056
M13_FIBROBLASTIC_FinnGen_FinnGenR5_1	222	0.289923459855973	PC29 (2e-02)	0.0402246783837652
M13_FIBROBLASTIC_FinnGen_FinnGenR7_1	5517	0.609404753580393	PC22 (1e-02)	0.999637615510056
M13_FIBROBLASTNAS_FinnGen_FinnGenR7_1	5517	0.713825986446985	PC38 (1e-01)	0.999637615510056
M13_FIBROMYALGIA_FinnGen_FinnGenR5_1	222	0.548872769996998	PC33 (5e-02)	0.0402246783837652
M13_FIBROMYALGIA_FinnGen_FinnGenR7_1	5517	0.227719399326833	PC20 (9e-03)	0.999637615510056
M13_FINGERDEFORM_FinnGen_FinnGenR5_1	222	0.372576855004682	PC38 (2e-02)	0.0402246783837652
M13_FINGERDEFORM_FinnGen_FinnGenR7_1	5517	0.584092090082234	PC33 (1e-02)	0.999637615510056
M13_FLATFOOT_FinnGen_FinnGenR5_1	222	0.123615423173246	PC30 (5e-02)	0.0402246783837652
M13_FLATFOOT_FinnGen_FinnGenR7_1	5517	0.452339735396782	PC19 (3e-02)	0.999637615510056
M13_FOREIGNBODY_FinnGen_FinnGenR5_1	222	0.649786440292547	PC8 (9e-03)	0.0402246783837652
M13_FOREIGNBODY_FinnGen_FinnGenR7_1	5517	0.811732355748997	PC30 (2e-03)	0.999637615510056
M13_FORESTIER_FinnGen_FinnGenR5_1	222	0.317743760386743	PC39 (1e-01)	0.0402246783837652
M13_FORESTIER_FinnGen_FinnGenR7_1	5517	0.956184110147165	PC24 (1e-01)	0.999637615510056
M13_GANGLION_FinnGen_FinnGenR5_1	222	0.546238582543949	PC16 (8e-02)	0.0402246783837652
M13_GANGLION_FinnGen_FinnGenR7_1	5517	0.143765454642887	PC4 (2e-02)	0.999637615510056
M13_GIANTCELL_FinnGen_FinnGenR5_1	222	0.853574084104998	PC14 (3e-02)	0.0402246783837652
M13_GIANTCELL_FinnGen_FinnGenR7_1	5517	0.319250440209216	PC4 (1e-03)	0.999637615510056
M13_GLUTEALTEND_FinnGen_FinnGenR5_1	222	0.794375308166951	PC36 (1e-01)	0.0402246783837652
M13_GLUTEALTEND_FinnGen_FinnGenR7_1	5517	0.256902196496902	PC11 (3e-03)	0.999637615510056
M13_GOUT_FinnGen_FinnGenR5_1	222	0.000956267827930951	PC40 (5e-03)	0.0402246783837652
M13_GOUT_FinnGen_FinnGenR7_1	5517	0.0660918672361387	PC13 (4e-03)	0.999637615510056
M13_HALLUDEFORMOTH_FinnGen_FinnGenR5_1	222	0.319859388825139	PC35 (2e-01)	0.0402246783837652
M13_HALLUDEFORMOTH_FinnGen_FinnGenR7_1	5517	0.13085226341607	PC17 (8e-02)	0.999637615510056
M13_HALLUXRIGIDUS_FinnGen_FinnGenR5_1	222	0.763394627493003	PC21 (1e-01)	0.0402246783837652
M13_HALLUXRIGIDUS_FinnGen_FinnGenR7_1	5517	0.437933423820065	PC8 (7e-02)	0.999637615510056
M13_HALLUXVALGUS_FinnGen_FinnGenR5_1	222	0.485375196780347	PC36 (1e-01)	0.0402246783837652
M13_HALLUXVALGUS_FinnGen_FinnGenR7_1	5517	0.0928245328949826	PC10 (2e-02)	0.999637615510056
M13_HAMMERTOE_FinnGen_FinnGenR5_1	222	0.0993996449357333	PC39 (2e-01)	0.0402246783837652
M13_HAMMERTOE_FinnGen_FinnGenR7_1	5517	0.731810285232574	PC40 (2e-02)	0.999637615510056
M13_HTROMBMICROANG_FinnGen_FinnGenR5_1	222	0.328260493886577	PC2 (5e-03)	0.0402246783837652
M13_HTROMBMICROANG_FinnGen_FinnGenR7_1	5517	0.312393654490508	PC28 (4e-02)	0.999637615510056
M13_HYPERANG_FinnGen_FinnGenR5_1	222	0.974257991096107	PC36 (1e-01)	0.0402246783837652
M13_HYPERANG_FinnGen_FinnGenR7_1	5517	0.177740170673582	PC37 (2e-02)	0.999637615510056
M13_HYPERMOBILITY_FinnGen_FinnGenR5_1	222	0.391576312744025	PC30 (4e-02)	0.0402246783837652
M13_HYPERMOBILITY_FinnGen_FinnGenR7_1	5517	0.0642432630140496	PC22 (2e-03)	0.999637615510056
M13_ILIOTIBBAND_FinnGen_FinnGenR5_1	222	0.314445427782424	PC14 (1e-01)	0.0402246783837652
M13_ILIOTIBBAND_FinnGen_FinnGenR7_1	5517	0.72025367752782	PC5 (2e-02)	0.999637615510056
M13_IMPINGEMENT_FinnGen_FinnGenR5_1	222	0.494347865950801	PC27 (9e-02)	0.0402246783837652
M13_IMPINGEMENT_FinnGen_FinnGenR7_1	5517	0.165910260528526	PC28 (4e-03)	0.999637615510056
M13_INFBURSA_FinnGen_FinnGenR5_1	222	0.709419017963547	PC27 (5e-03)	0.0402246783837652
M13_INFBURSA_FinnGen_FinnGenR7_1	5517	0.763996766583307	PC35 (2e-02)	0.999637615510056
M13_INTERVERTEB_FinnGen_FinnGenR5_1	222	0.336080245885191	PC14 (2e-02)	0.0402246783837652
M13_INTERVERTEB_FinnGen_FinnGenR7_1	5517	0.0028063686806041	PC6 (2e-03)	0.999637615510056
M13_JOINTOTH_FinnGen_FinnGenR5_1	222	0.30662775543256	PC38 (7e-02)	0.0402246783837652
M13_JOINTOTH_FinnGen_FinnGenR7_1	5517	0.0611963185950942	PC10 (6e-03)	0.999637615510056
M13_JUVEARTH_FinnGen_FinnGenR5_1	222	0.78674178425763	PC39 (3e-01)	0.0402246783837652
M13_JUVEARTH_FinnGen_FinnGenR7_1	5517	0.0285050464922038	PC21 (8e-03)	0.999637615510056
M13_JUVERHEU_FinnGen_FinnGenR5_1	222	0.278254862262546	PC12 (6e-02)	0.0402246783837652
M13_JUVERHEU_FinnGen_FinnGenR7_1	5517	2.46519227961869e-06	PC9 (3e-04)	0.999637615510056
M13_JUVOSTEOCHONRHIP_FinnGen_FinnGenR5_1	222	0.133638468948669	PC8 (7e-03)	0.0402246783837652
M13_JUVOSTEOCHONRHIP_FinnGen_FinnGenR7_1	5517	0.407820356769212	PC4 (3e-02)	0.999637615510056
M13_KNEEDERANGEMENTS_FinnGen_FinnGenR5_1	222	0.145743089450875	PC14 (1e-01)	0.0402246783837652
M13_KNEEDERANGEMENTS_FinnGen_FinnGenR7_1	5517	0.0417193461471036	PC28 (3e-03)	0.999637615510056
M13_KYPHOSIS_FinnGen_FinnGenR5_1	222	0.855578920977401	PC37 (6e-02)	0.0402246783837652
M13_KYPHOSIS_FinnGen_FinnGenR7_1	5517	0.741973721771585	PC24 (1e-01)	0.999637615510056
M13_LATERALEPICOND_FinnGen_FinnGenR5_1	222	0.153112660115269	PC38 (3e-02)	0.0402246783837652
M13_LATERALEPICOND_FinnGen_FinnGenR7_1	5517	0.0403747259181385	PC30 (4e-03)	0.999637615510056
M13_LIMBDEFORM_FinnGen_FinnGenR7_1	5517	0.757205198384398	PC31 (3e-02)	0.999637615510056
M13_LIMBLENGTH_FinnGen_FinnGenR5_1	222	0.310820392991882	PC38 (1e-01)	0.0402246783837652
M13_LIMBLENGTH_FinnGen_FinnGenR7_1	5517	0.116897168572274	PC9 (1e-02)	0.999637615510056
M13_LIMBPAIN_FinnGen_FinnGenR5_1	222	0.752356258255313	PC36 (2e-02)	0.0402246783837652
M13_LIMBPAIN_FinnGen_FinnGenR7_1	5517	0.0128659129856633	PC10 (6e-03)	0.999637615510056
M13_LOOSEJOINT_FinnGen_FinnGenR5_1	222	0.183633610368731	PC23 (3e-02)	0.0402246783837652
M13_LOOSEJOINT_FinnGen_FinnGenR7_1	5517	0.640477372660311	PC39 (8e-02)	0.999637615510056
M13_LOWBACKPAIN_FinnGen_FinnGenR5_1	222	0.555857021634963	PC36 (1e-02)	0.0402246783837652
M13_LOWBACKPAIN_FinnGen_FinnGenR7_1	5517	0.0132407888636201	PC6 (5e-03)	0.999637615510056
M13_LOWBACKPAINORANDSCIATICA_FinnGen_FinnGenR5_1	222	0.257295036264956	PC36 (6e-03)	0.0402246783837652
M13_LOWBACKPAINORANDSCIATICA_FinnGen_FinnGenR7_1	5517	0.67481276231492	PC6 (6e-02)	0.999637615510056
M13_MCTD_FinnGen_FinnGenR7_1	5517	0.447492330076718	PC20 (9e-03)	0.999637615510056
M13_MEDIALEPICOND_FinnGen_FinnGenR5_1	222	0.612347994276429	PC27 (1e-01)	0.0402246783837652
M13_MEDIALEPICOND_FinnGen_FinnGenR7_1	5517	0.313158149759118	PC10 (3e-02)	0.999637615510056
M13_MENISCUSDERANGEMENTS_FinnGen_FinnGenR5_1	222	0.314414912183235	PC39 (1e-01)	0.0402246783837652
M13_MENISCUSDERANGEMENTS_FinnGen_FinnGenR7_1	5517	0.00514945321114638	PC28 (5e-03)	0.999637615510056
M13_METATARSALGIA_FinnGen_FinnGenR5_1	222	0.326992775530607	PC38 (3e-02)	0.0402246783837652
M13_METATARSALGIA_FinnGen_FinnGenR7_1	5517	0.117564385524417	PC18 (2e-02)	0.999637615510056
M13_MICROPOLYANG_FinnGen_FinnGenR7_1	5517	0.486739342360116	PC14 (2e-02)	0.999637615510056
M13_MONOARTHRITIS_FinnGen_FinnGenR5_1	222	0.355335198583473	PC13 (6e-03)	0.0402246783837652
M13_MONOARTHRITIS_FinnGen_FinnGenR7_1	5517	0.231584957089526	PC15 (2e-03)	0.999637615510056
M13_MULTIFIBRO_FinnGen_FinnGenR5_1	222	0.804472052827906	PC34 (9e-02)	0.0402246783837652
M13_MULTIFIBRO_FinnGen_FinnGenR7_1	5517	0.704419865930001	PC30 (9e-03)	0.999637615510056
M13_MUSCLE_FinnGen_FinnGenR5_1	222	0.306154730535438	PC35 (2e-01)	0.0402246783837652
M13_MUSCLE_FinnGen_FinnGenR7_1	5517	0.236935799847094	PC38 (8e-03)	0.999637615510056
M13_MUSCLEATROPH_FinnGen_FinnGenR5_1	222	0.120054773997971	PC21 (8e-04)	0.0402246783837652
M13_MUSCLEATROPH_FinnGen_FinnGenR7_1	5517	0.112370665753078	PC22 (3e-03)	0.999637615510056
M13_MUSCLEDISNAS_FinnGen_FinnGenR5_1	222	0.681051954574367	PC38 (1e-01)	0.0402246783837652
M13_MUSCLEDISNAS_FinnGen_FinnGenR7_1	5517	0.925234442515122	PC38 (1e-02)	0.999637615510056
M13_MUSCLESTRAIN_FinnGen_FinnGenR5_1	222	0.272967049465267	PC30 (8e-02)	0.0402246783837652
M13_MUSCLESTRAIN_FinnGen_FinnGenR7_1	5517	0.905665525142692	PC1 (7e-02)	0.999637615510056
M13_MUSCONTRAC_FinnGen_FinnGenR7_1	5517	0.334454019964157	PC15 (7e-02)	0.999637615510056
M13_MUSCULOSKELEOTH_FinnGen_FinnGenR5_1	222	0.151915179361391	PC2 (8e-02)	0.0402246783837652
M13_MUSCULOSKELEOTH_FinnGen_FinnGenR7_1	5517	0.474291540600701	PC25 (1e-02)	0.999637615510056
M13_MUSCULOSKELETAL_FinnGen_FinnGenR5_1	222	0.0394913361487481	PC37 (5e-02)	0.0402246783837652
M13_MUSCULOSKELETAL_FinnGen_FinnGenR7_1	5517	0.000205926914628929	PC7 (6e-04)	0.999637615510056
M13_MYALGIA_FinnGen_FinnGenR5_1	222	0.811342433247943	PC30 (2e-01)	0.0402246783837652
M13_MYALGIA_FinnGen_FinnGenR7_1	5517	0.467362379089502	PC7 (6e-03)	0.999637615510056
M13_MYOSITIS_FinnGen_FinnGenR5_1	222	0.184093499772668	PC20 (5e-02)	0.0402246783837652
M13_MYOSITIS_FinnGen_FinnGenR7_1	5517	0.164173862137015	PC14 (9e-03)	0.999637615510056
M13_NECROVASC_FinnGen_FinnGenR5_1	222	0.41385480946181	PC16 (1e-01)	0.0402246783837652
M13_NECROVASC_FinnGen_FinnGenR7_1	5517	0.614426444192056	PC6 (5e-02)	0.999637615510056
M13_NECROVASCNAS_FinnGen_FinnGenR5_1	222	0.0645181839347492	PC36 (1e-01)	0.0402246783837652
M13_NECROVASCNAS_FinnGen_FinnGenR7_1	5517	0.751650580368528	PC25 (9e-02)	0.999637615510056
M13_NEURALGIA_FinnGen_FinnGenR5_1	222	0.0107596374758982	PC34 (1e-03)	0.0402246783837652
M13_NEURALGIA_FinnGen_FinnGenR7_1	5517	0.135739175477556	PC11 (3e-02)	0.999637615510056
M13_OLECRANONBURSITIS_FinnGen_FinnGenR5_1	222	0.849019896020452	PC38 (2e-02)	0.0402246783837652
M13_OLECRANONBURSITIS_FinnGen_FinnGenR7_1	5517	0.776153084834965	PC34 (3e-02)	0.999637615510056
M13_OSTEOCHONDRO_FinnGen_FinnGenR5_1	222	0.59397487748081	PC8 (5e-02)	0.0402246783837652
M13_OSTEOCHONDRO_FinnGen_FinnGenR7_1	5517	0.828544045904923	PC7 (4e-02)	0.999637615510056
M13_OSTEOCHONDROPATHY_FinnGen_FinnGenR5_1	222	0.627815054761913	PC35 (2e-01)	0.0402246783837652
M13_OSTEOCHONDROPATHY_FinnGen_FinnGenR7_1	5517	0.696466793685751	PC12 (3e-02)	0.999637615510056
M13_OSTEOMALACIA_FinnGen_FinnGenR5_1	222	0.0460194037460664	PC23 (1e-03)	0.0402246783837652
M13_OSTEOMALACIA_FinnGen_FinnGenR7_1	5517	0.597182803366757	PC38 (3e-02)	0.999637615510056
M13_OSTEOMYELITIS_FinnGen_FinnGenR5_1	222	0.92578097000287	PC39 (2e-01)	0.0402246783837652
M13_OSTEOMYELITIS_FinnGen_FinnGenR7_1	5517	0.400156867993149	PC7 (1e-02)	0.999637615510056
M13_OSTEONECROSIS_FinnGen_FinnGenR5_1	222	0.0857716830489989	PC30 (3e-01)	0.0402246783837652
M13_OSTEONECROSIS_FinnGen_FinnGenR7_1	5517	0.329593574062822	PC35 (2e-02)	0.999637615510056
M13_OSTEOPATHYINOTH_FinnGen_FinnGenR7_1	5517	0.682173848128924	PC13 (2e-02)	0.999637615510056
M13_OSTEOPOROSIS_FinnGen_FinnGenR5_1	222	0.16484558961425	PC30 (1e-01)	0.0402246783837652
M13_OSTEOPOROSIS_FinnGen_FinnGenR7_1	5517	0.128228756730757	PC27 (4e-02)	0.999637615510056
M13_OTHCONN_FinnGen_FinnGenR5_1	222	0.0300510181212103	PC23 (2e-02)	0.0402246783837652
M13_OTHCONN_FinnGen_FinnGenR7_1	5517	0.201864949917109	PC22 (6e-03)	0.999637615510056
M13_OTHERBONE_FinnGen_FinnGenR5_1	222	0.445543216412723	PC8 (1e-01)	0.0402246783837652
M13_OTHERBONE_FinnGen_FinnGenR7_1	5517	0.560396182400637	PC28 (7e-02)	0.999637615510056
M13_OTHERJOINT_FinnGen_FinnGenR5_1	222	0.224124536598132	PC29 (1e-01)	0.0402246783837652
M13_OTHERJOINT_FinnGen_FinnGenR7_1	5517	0.0435768318902438	PC28 (1e-02)	0.999637615510056
M13_OVERLAP_FinnGen_FinnGenR5_1	222	0.0563436578756513	PC36 (1e-04)	0.0402246783837652
